INFO  [2018-01-23 12:38:02,919] main                 pid 7048@PCHacker
DEBUG [2018-01-23 12:38:57,995] EngineDispatch-2     sendBroadcast type=ao.MOB_PATH_REQ id=170 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:38:57,995] EngineDispatch-2     Sending ao.MOB_PATH_REQ id=170 to wmgr_1
DEBUG [2018-01-23 12:38:57,998] EngineDispatch-2     BaseBehavior.setupPathInterpolator: send MobPathReqMessage [MobPathMessageReq oid=00000000000054cd, interpKind=linear, speed=1.6, terrainString=TT, pathPoints=[(-97.8627,-34.0,-20.942747), (-95.89138,-34.0,-21.262825)], super=[atavism.server.plugins.WorldManagerClient$MobPathReqMessage subject=00000000000054cd]]
DEBUG [2018-01-23 12:38:58,079] MessageIO            deliverMessage 104 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:38:58,079] MessageIO            deliverMessage 104 to atavism.agis.objects.SpawnGenerator@1a9e6e54
DEBUG [2018-01-23 12:38:58,079] MessageIO            deliverMessage 104 to atavism.agis.behaviors.CombatBehavior@565dc839
DEBUG [2018-01-23 12:38:58,080] MessageIO            deliverMessage 104 to atavism.agis.plugins.FactionPlugin@5e402aaa
DEBUG [2018-01-23 12:38:58,085] FactionPlugin-7      EnginePlugin.handleMessage: got msg id 104, matching 1 hooks for msgtype MessageType['ao.PROPERTY', 1]
DEBUG [2018-01-23 12:38:58,086] FactionPlugin-7      EnginePlugin.handleMessage: processed msg 104, type=MessageType['ao.PROPERTY', 1], time in ms=0
DEBUG [2018-01-23 12:38:58,696] Scheduled-5          BasicInterpolator.run: interpolating all objects
DEBUG [2018-01-23 12:38:59,246] Scheduled-2          BaseBehavior.interpolatePath: cancelling path: oid = 00000000000054cd; myLoc = (-96.676636,-34.0,-21.135326)
DEBUG [2018-01-23 12:38:59,247] Scheduled-2          sendBroadcast type=ao.MOB_PATH_REQ id=171 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:38:59,247] Scheduled-2          Sending ao.MOB_PATH_REQ id=171 to wmgr_1
DEBUG [2018-01-23 12:38:59,248] Scheduled-2          sendBroadcast type=ao.EVENT id=172 class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:38:59,248] Scheduled-2          Sending ao.EVENT id=172 to mobserver
DEBUG [2018-01-23 12:38:59,251] SelfMessage          SelfMessageHandler.handle pos=42
DEBUG [2018-01-23 12:38:59,251] SelfMessage          handleSelfMessage id=172 type=ao.EVENT class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:38:59,252] SelfMessage          deliverMessage 172 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:38:59,255] Scheduled-2          BaseBehavior.gotoUpdate sending ArrivedEventMessage: oid = 00000000000054cd; myLoc = (-96.676636,-34.0,-21.135326); destLoc = (-95.89138,-34.0,-21.262825)
DEBUG [2018-01-23 12:39:00,076] MessageIO            deliverMessage 105 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:39:00,076] MessageIO            deliverMessage 105 to atavism.agis.objects.SpawnGenerator@1a9e6e54
DEBUG [2018-01-23 12:39:00,077] MessageIO            deliverMessage 105 to atavism.agis.behaviors.CombatBehavior@565dc839
DEBUG [2018-01-23 12:39:00,077] MessageIO            deliverMessage 105 to atavism.agis.plugins.FactionPlugin@5e402aaa
DEBUG [2018-01-23 12:39:00,078] FactionPlugin-8      EnginePlugin.handleMessage: got msg id 105, matching 1 hooks for msgtype MessageType['ao.PROPERTY', 1]
DEBUG [2018-01-23 12:39:00,078] FactionPlugin-8      EnginePlugin.handleMessage: processed msg 105, type=MessageType['ao.PROPERTY', 1], time in ms=0
DEBUG [2018-01-23 12:39:03,690] Scheduled-5          BasicInterpolator.run: interpolating all objects
WARN  [2018-01-23 12:39:04,256] Scheduled-2          Got next roam Point: (-96.894165,-34.0,-21.328236)
DEBUG [2018-01-23 12:39:04,256] Scheduled-2          sendBroadcast type=ao.COMMAND id=173 class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:04,257] Scheduled-2          Sending ao.COMMAND id=173 to mobserver
DEBUG [2018-01-23 12:39:04,257] SelfMessage          SelfMessageHandler.handle pos=57
DEBUG [2018-01-23 12:39:04,258] SelfMessage          handleSelfMessage id=173 type=ao.COMMAND class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:04,258] SelfMessage          deliverMessage 173 to atavism.server.engine.BaseBehavior@67ec47c
DEBUG [2018-01-23 12:39:04,259] EngineDispatch-8     BaseBehavior.onMessage: command = goto; oid = 00000000000054cd; name null
DEBUG [2018-01-23 12:39:04,260] EngineDispatch-8     BaseBehavior.gotoSetup: oid = 00000000000054cd; myLoc = (-96.676636,-34.0,-21.135326); dest = (-96.894165,-34.0,-21.328236)
DEBUG [2018-01-23 12:39:04,260] EngineDispatch-8     PathServer.findPath: didn't find path because PathSearcher instance not initialized
DEBUG [2018-01-23 12:39:04,260] EngineDispatch-8     PathState: setupPathInterpolator: findPath result = Success; path.size() = 2; terrainString = TT
DEBUG [2018-01-23 12:39:04,261] EngineDispatch-8     PathState: setupPathInterpolator: pathInterpolator = [PathLinear oid = 00000000000054cd; speed = 1.6; path = [(-96.676636,-34.0,-21.135326), (-96.894165,-34.0,-21.328236)]]
DEBUG [2018-01-23 12:39:04,261] EngineDispatch-8     sendBroadcast type=ao.MOB_PATH_REQ id=174 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:04,261] EngineDispatch-8     Sending ao.MOB_PATH_REQ id=174 to wmgr_1
DEBUG [2018-01-23 12:39:04,263] EngineDispatch-8     BaseBehavior.setupPathInterpolator: send MobPathReqMessage [MobPathMessageReq oid=00000000000054cd, interpKind=linear, speed=1.6, terrainString=TT, pathPoints=[(-96.676636,-34.0,-21.135326), (-96.894165,-34.0,-21.328236)], super=[atavism.server.plugins.WorldManagerClient$MobPathReqMessage subject=00000000000054cd]]
DEBUG [2018-01-23 12:39:04,527] Scheduled-3          BaseBehavior.interpolatePath: cancelling path: oid = 00000000000054cd; myLoc = (-96.835846,-34.0,-21.27652)
DEBUG [2018-01-23 12:39:04,528] Scheduled-3          sendBroadcast type=ao.MOB_PATH_REQ id=175 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:04,528] Scheduled-3          Sending ao.MOB_PATH_REQ id=175 to wmgr_1
DEBUG [2018-01-23 12:39:04,529] Scheduled-3          sendBroadcast type=ao.EVENT id=176 class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:04,530] Scheduled-3          Sending ao.EVENT id=176 to mobserver
DEBUG [2018-01-23 12:39:04,530] SelfMessage          SelfMessageHandler.handle pos=42
DEBUG [2018-01-23 12:39:04,530] Scheduled-3          BaseBehavior.gotoUpdate sending ArrivedEventMessage: oid = 00000000000054cd; myLoc = (-96.835846,-34.0,-21.27652); destLoc = (-96.894165,-34.0,-21.328236)
DEBUG [2018-01-23 12:39:04,531] SelfMessage          handleSelfMessage id=176 type=ao.EVENT class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:04,531] SelfMessage          deliverMessage 176 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:39:08,690] Scheduled-5          BasicInterpolator.run: interpolating all objects
WARN  [2018-01-23 12:39:09,545] Scheduled-1          Got next roam Point: (-97.95994,-34.0,-23.57422)
DEBUG [2018-01-23 12:39:09,546] Scheduled-1          sendBroadcast type=ao.COMMAND id=177 class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:09,546] Scheduled-1          Sending ao.COMMAND id=177 to mobserver
DEBUG [2018-01-23 12:39:09,546] SelfMessage          SelfMessageHandler.handle pos=57
DEBUG [2018-01-23 12:39:09,547] SelfMessage          handleSelfMessage id=177 type=ao.COMMAND class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:09,547] SelfMessage          deliverMessage 177 to atavism.server.engine.BaseBehavior@67ec47c
DEBUG [2018-01-23 12:39:09,547] EngineDispatch-2     BaseBehavior.onMessage: command = goto; oid = 00000000000054cd; name null
DEBUG [2018-01-23 12:39:09,548] EngineDispatch-2     BaseBehavior.gotoSetup: oid = 00000000000054cd; myLoc = (-96.835846,-34.0,-21.27652); dest = (-97.95994,-34.0,-23.57422)
DEBUG [2018-01-23 12:39:09,548] EngineDispatch-2     PathServer.findPath: didn't find path because PathSearcher instance not initialized
DEBUG [2018-01-23 12:39:09,548] EngineDispatch-2     PathState: setupPathInterpolator: findPath result = Success; path.size() = 2; terrainString = TT
DEBUG [2018-01-23 12:39:09,549] EngineDispatch-2     PathState: setupPathInterpolator: pathInterpolator = [PathLinear oid = 00000000000054cd; speed = 1.6; path = [(-96.835846,-34.0,-21.27652), (-97.95994,-34.0,-23.57422)]]
DEBUG [2018-01-23 12:39:09,549] EngineDispatch-2     sendBroadcast type=ao.MOB_PATH_REQ id=178 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:09,549] EngineDispatch-2     Sending ao.MOB_PATH_REQ id=178 to wmgr_1
DEBUG [2018-01-23 12:39:09,550] EngineDispatch-2     BaseBehavior.setupPathInterpolator: send MobPathReqMessage [MobPathMessageReq oid=00000000000054cd, interpKind=linear, speed=1.6, terrainString=TT, pathPoints=[(-96.835846,-34.0,-21.27652), (-97.95994,-34.0,-23.57422)], super=[atavism.server.plugins.WorldManagerClient$MobPathReqMessage subject=00000000000054cd]]
DEBUG [2018-01-23 12:39:11,308] Scheduled-9          BaseBehavior.interpolatePath: cancelling path: oid = 00000000000054cd; myLoc = (-97.721085,-34.0,-23.085985)
DEBUG [2018-01-23 12:39:11,308] Scheduled-9          sendBroadcast type=ao.MOB_PATH_REQ id=179 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:11,309] Scheduled-9          Sending ao.MOB_PATH_REQ id=179 to wmgr_1
DEBUG [2018-01-23 12:39:11,310] Scheduled-9          sendBroadcast type=ao.EVENT id=180 class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:11,310] Scheduled-9          Sending ao.EVENT id=180 to mobserver
DEBUG [2018-01-23 12:39:11,318] Scheduled-9          BaseBehavior.gotoUpdate sending ArrivedEventMessage: oid = 00000000000054cd; myLoc = (-97.721085,-34.0,-23.085985); destLoc = (-97.95994,-34.0,-23.57422)
DEBUG [2018-01-23 12:39:11,318] SelfMessage          SelfMessageHandler.handle pos=42
DEBUG [2018-01-23 12:39:11,319] SelfMessage          handleSelfMessage id=180 type=ao.EVENT class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:11,319] SelfMessage          deliverMessage 180 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:39:13,690] Scheduled-5          BasicInterpolator.run: interpolating all objects
DEBUG [2018-01-23 12:39:15,576] DBKeepalive          Database: ping
WARN  [2018-01-23 12:39:16,321] Scheduled-1          Got next roam Point: (-97.5012,-34.0,-23.604252)
DEBUG [2018-01-23 12:39:16,321] Scheduled-1          sendBroadcast type=ao.COMMAND id=181 class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:16,322] Scheduled-1          Sending ao.COMMAND id=181 to mobserver
DEBUG [2018-01-23 12:39:16,322] SelfMessage          SelfMessageHandler.handle pos=57
DEBUG [2018-01-23 12:39:16,323] SelfMessage          handleSelfMessage id=181 type=ao.COMMAND class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:16,323] SelfMessage          deliverMessage 181 to atavism.server.engine.BaseBehavior@67ec47c
DEBUG [2018-01-23 12:39:16,324] EngineDispatch-3     BaseBehavior.onMessage: command = goto; oid = 00000000000054cd; name null
DEBUG [2018-01-23 12:39:16,325] EngineDispatch-3     BaseBehavior.gotoSetup: oid = 00000000000054cd; myLoc = (-97.721085,-34.0,-23.085985); dest = (-97.5012,-34.0,-23.604252)
DEBUG [2018-01-23 12:39:16,325] EngineDispatch-3     PathServer.findPath: didn't find path because PathSearcher instance not initialized
DEBUG [2018-01-23 12:39:16,325] EngineDispatch-3     PathState: setupPathInterpolator: findPath result = Success; path.size() = 2; terrainString = TT
DEBUG [2018-01-23 12:39:16,327] EngineDispatch-3     PathState: setupPathInterpolator: pathInterpolator = [PathLinear oid = 00000000000054cd; speed = 1.6; path = [(-97.721085,-34.0,-23.085985), (-97.5012,-34.0,-23.604252)]]
DEBUG [2018-01-23 12:39:16,327] EngineDispatch-3     sendBroadcast type=ao.MOB_PATH_REQ id=182 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:16,328] EngineDispatch-3     Sending ao.MOB_PATH_REQ id=182 to wmgr_1
DEBUG [2018-01-23 12:39:16,329] EngineDispatch-3     BaseBehavior.setupPathInterpolator: send MobPathReqMessage [MobPathMessageReq oid=00000000000054cd, interpKind=linear, speed=1.6, terrainString=TT, pathPoints=[(-97.721085,-34.0,-23.085985), (-97.5012,-34.0,-23.604252)], super=[atavism.server.plugins.WorldManagerClient$MobPathReqMessage subject=00000000000054cd]]
DEBUG [2018-01-23 12:39:16,748] Scheduled-4          BaseBehavior.interpolatePath: cancelling path: oid = 00000000000054cd; myLoc = (-97.589226,-34.0,-23.39677)
DEBUG [2018-01-23 12:39:16,748] Scheduled-4          sendBroadcast type=ao.MOB_PATH_REQ id=183 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:16,749] Scheduled-4          Sending ao.MOB_PATH_REQ id=183 to wmgr_1
DEBUG [2018-01-23 12:39:16,749] Scheduled-4          sendBroadcast type=ao.EVENT id=184 class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:16,750] Scheduled-4          Sending ao.EVENT id=184 to mobserver
DEBUG [2018-01-23 12:39:16,751] Scheduled-4          BaseBehavior.gotoUpdate sending ArrivedEventMessage: oid = 00000000000054cd; myLoc = (-97.589226,-34.0,-23.39677); destLoc = (-97.5012,-34.0,-23.604252)
DEBUG [2018-01-23 12:39:16,751] SelfMessage          SelfMessageHandler.handle pos=42
DEBUG [2018-01-23 12:39:16,752] SelfMessage          handleSelfMessage id=184 type=ao.EVENT class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:16,752] SelfMessage          deliverMessage 184 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:39:18,690] Scheduled-5          BasicInterpolator.run: interpolating all objects
DEBUG [2018-01-23 12:39:21,615] DBKeepalive          AdminDatabase: ping
WARN  [2018-01-23 12:39:21,756] Scheduled-6          Got next roam Point: (-96.877686,-34.0,-20.199535)
DEBUG [2018-01-23 12:39:21,756] Scheduled-6          sendBroadcast type=ao.COMMAND id=185 class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:21,756] Scheduled-6          Sending ao.COMMAND id=185 to mobserver
DEBUG [2018-01-23 12:39:21,756] SelfMessage          SelfMessageHandler.handle pos=57
DEBUG [2018-01-23 12:39:21,757] SelfMessage          handleSelfMessage id=185 type=ao.COMMAND class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:21,757] SelfMessage          deliverMessage 185 to atavism.server.engine.BaseBehavior@67ec47c
DEBUG [2018-01-23 12:39:21,757] EngineDispatch-6     BaseBehavior.onMessage: command = goto; oid = 00000000000054cd; name null
DEBUG [2018-01-23 12:39:21,758] EngineDispatch-6     BaseBehavior.gotoSetup: oid = 00000000000054cd; myLoc = (-97.589226,-34.0,-23.39677); dest = (-96.877686,-34.0,-20.199535)
DEBUG [2018-01-23 12:39:21,758] EngineDispatch-6     PathServer.findPath: didn't find path because PathSearcher instance not initialized
DEBUG [2018-01-23 12:39:21,758] EngineDispatch-6     PathState: setupPathInterpolator: findPath result = Success; path.size() = 2; terrainString = TT
DEBUG [2018-01-23 12:39:21,758] EngineDispatch-6     PathState: setupPathInterpolator: pathInterpolator = [PathLinear oid = 00000000000054cd; speed = 1.6; path = [(-97.589226,-34.0,-23.39677), (-96.877686,-34.0,-20.199535)]]
DEBUG [2018-01-23 12:39:21,758] EngineDispatch-6     sendBroadcast type=ao.MOB_PATH_REQ id=186 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:21,759] EngineDispatch-6     Sending ao.MOB_PATH_REQ id=186 to wmgr_1
DEBUG [2018-01-23 12:39:21,760] EngineDispatch-6     BaseBehavior.setupPathInterpolator: send MobPathReqMessage [MobPathMessageReq oid=00000000000054cd, interpKind=linear, speed=1.6, terrainString=TT, pathPoints=[(-97.589226,-34.0,-23.39677), (-96.877686,-34.0,-20.199535)], super=[atavism.server.plugins.WorldManagerClient$MobPathReqMessage subject=00000000000054cd]]
DEBUG [2018-01-23 12:39:23,691] Scheduled-5          BasicInterpolator.run: interpolating all objects
DEBUG [2018-01-23 12:39:23,900] Scheduled-3          BaseBehavior.interpolatePath: cancelling path: oid = 00000000000054cd; myLoc = (-97.01886,-34.0,-20.83387)
DEBUG [2018-01-23 12:39:23,900] Scheduled-3          sendBroadcast type=ao.MOB_PATH_REQ id=187 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:23,900] Scheduled-3          Sending ao.MOB_PATH_REQ id=187 to wmgr_1
DEBUG [2018-01-23 12:39:23,901] Scheduled-3          sendBroadcast type=ao.EVENT id=188 class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:23,901] Scheduled-3          Sending ao.EVENT id=188 to mobserver
DEBUG [2018-01-23 12:39:23,902] SelfMessage          SelfMessageHandler.handle pos=42
DEBUG [2018-01-23 12:39:23,902] SelfMessage          handleSelfMessage id=188 type=ao.EVENT class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:23,902] SelfMessage          deliverMessage 188 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:39:23,904] Scheduled-3          BaseBehavior.gotoUpdate sending ArrivedEventMessage: oid = 00000000000054cd; myLoc = (-97.01886,-34.0,-20.83387); destLoc = (-96.877686,-34.0,-20.199535)
DEBUG [2018-01-23 12:39:25,266] DBKeepalive          ContentDatabase: ping
DEBUG [2018-01-23 12:39:28,691] Scheduled-8          BasicInterpolator.run: interpolating all objects
WARN  [2018-01-23 12:39:28,903] Scheduled-10         Got next roam Point: (-98.64027,-34.0,-23.602217)
DEBUG [2018-01-23 12:39:28,903] Scheduled-10         sendBroadcast type=ao.COMMAND id=189 class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:28,904] Scheduled-10         Sending ao.COMMAND id=189 to mobserver
DEBUG [2018-01-23 12:39:28,904] SelfMessage          SelfMessageHandler.handle pos=57
DEBUG [2018-01-23 12:39:28,904] SelfMessage          handleSelfMessage id=189 type=ao.COMMAND class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:28,904] SelfMessage          deliverMessage 189 to atavism.server.engine.BaseBehavior@67ec47c
DEBUG [2018-01-23 12:39:28,905] EngineDispatch-1     BaseBehavior.onMessage: command = goto; oid = 00000000000054cd; name null
DEBUG [2018-01-23 12:39:28,905] EngineDispatch-1     BaseBehavior.gotoSetup: oid = 00000000000054cd; myLoc = (-97.01886,-34.0,-20.83387); dest = (-98.64027,-34.0,-23.602217)
DEBUG [2018-01-23 12:39:28,905] EngineDispatch-1     PathServer.findPath: didn't find path because PathSearcher instance not initialized
DEBUG [2018-01-23 12:39:28,905] EngineDispatch-1     PathState: setupPathInterpolator: findPath result = Success; path.size() = 2; terrainString = TT
DEBUG [2018-01-23 12:39:28,905] EngineDispatch-1     PathState: setupPathInterpolator: pathInterpolator = [PathLinear oid = 00000000000054cd; speed = 1.6; path = [(-97.01886,-34.0,-20.83387), (-98.64027,-34.0,-23.602217)]]
DEBUG [2018-01-23 12:39:28,906] EngineDispatch-1     sendBroadcast type=ao.MOB_PATH_REQ id=190 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:28,906] EngineDispatch-1     Sending ao.MOB_PATH_REQ id=190 to wmgr_1
DEBUG [2018-01-23 12:39:28,907] EngineDispatch-1     BaseBehavior.setupPathInterpolator: send MobPathReqMessage [MobPathMessageReq oid=00000000000054cd, interpKind=linear, speed=1.6, terrainString=TT, pathPoints=[(-97.01886,-34.0,-20.83387), (-98.64027,-34.0,-23.602217)], super=[atavism.server.plugins.WorldManagerClient$MobPathReqMessage subject=00000000000054cd]]
DEBUG [2018-01-23 12:39:31,055] Scheduled-7          BaseBehavior.interpolatePath: cancelling path: oid = 00000000000054cd; myLoc = (-98.35309,-34.0,-23.111902)
DEBUG [2018-01-23 12:39:31,056] Scheduled-7          sendBroadcast type=ao.MOB_PATH_REQ id=191 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:31,056] Scheduled-7          Sending ao.MOB_PATH_REQ id=191 to wmgr_1
DEBUG [2018-01-23 12:39:31,057] Scheduled-7          sendBroadcast type=ao.EVENT id=192 class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:31,058] Scheduled-7          Sending ao.EVENT id=192 to mobserver
DEBUG [2018-01-23 12:39:31,058] SelfMessage          SelfMessageHandler.handle pos=42
DEBUG [2018-01-23 12:39:31,058] SelfMessage          handleSelfMessage id=192 type=ao.EVENT class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:31,058] SelfMessage          deliverMessage 192 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:39:31,059] Scheduled-7          BaseBehavior.gotoUpdate sending ArrivedEventMessage: oid = 00000000000054cd; myLoc = (-98.35309,-34.0,-23.111902); destLoc = (-98.64027,-34.0,-23.602217)
DEBUG [2018-01-23 12:39:33,691] Scheduled-2          BasicInterpolator.run: interpolating all objects
WARN  [2018-01-23 12:39:36,063] Scheduled-1          Got next roam Point: (-97.36651,-34.0,-20.926268)
DEBUG [2018-01-23 12:39:36,063] Scheduled-1          sendBroadcast type=ao.COMMAND id=193 class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:36,063] Scheduled-1          Sending ao.COMMAND id=193 to mobserver
DEBUG [2018-01-23 12:39:36,064] SelfMessage          SelfMessageHandler.handle pos=57
DEBUG [2018-01-23 12:39:36,064] SelfMessage          handleSelfMessage id=193 type=ao.COMMAND class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:36,064] SelfMessage          deliverMessage 193 to atavism.server.engine.BaseBehavior@67ec47c
DEBUG [2018-01-23 12:39:36,064] EngineDispatch-8     BaseBehavior.onMessage: command = goto; oid = 00000000000054cd; name null
DEBUG [2018-01-23 12:39:36,065] EngineDispatch-8     BaseBehavior.gotoSetup: oid = 00000000000054cd; myLoc = (-98.35309,-34.0,-23.111902); dest = (-97.36651,-34.0,-20.926268)
DEBUG [2018-01-23 12:39:36,065] EngineDispatch-8     PathServer.findPath: didn't find path because PathSearcher instance not initialized
DEBUG [2018-01-23 12:39:36,065] EngineDispatch-8     PathState: setupPathInterpolator: findPath result = Success; path.size() = 2; terrainString = TT
DEBUG [2018-01-23 12:39:36,065] EngineDispatch-8     PathState: setupPathInterpolator: pathInterpolator = [PathLinear oid = 00000000000054cd; speed = 1.6; path = [(-98.35309,-34.0,-23.111902), (-97.36651,-34.0,-20.926268)]]
DEBUG [2018-01-23 12:39:36,065] EngineDispatch-8     sendBroadcast type=ao.MOB_PATH_REQ id=194 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:36,066] EngineDispatch-8     Sending ao.MOB_PATH_REQ id=194 to wmgr_1
DEBUG [2018-01-23 12:39:36,066] EngineDispatch-8     BaseBehavior.setupPathInterpolator: send MobPathReqMessage [MobPathMessageReq oid=00000000000054cd, interpKind=linear, speed=1.6, terrainString=TT, pathPoints=[(-98.35309,-34.0,-23.111902), (-97.36651,-34.0,-20.926268)], super=[atavism.server.plugins.WorldManagerClient$MobPathReqMessage subject=00000000000054cd]]
DEBUG [2018-01-23 12:39:37,579] Scheduled-8          BaseBehavior.interpolatePath: cancelling path: oid = 00000000000054cd; myLoc = (-97.68692,-34.0,-21.63609)
DEBUG [2018-01-23 12:39:37,579] Scheduled-8          sendBroadcast type=ao.MOB_PATH_REQ id=195 class=atavism.server.plugins.WorldManagerClient$MobPathReqMessage
DEBUG [2018-01-23 12:39:37,579] Scheduled-8          Sending ao.MOB_PATH_REQ id=195 to wmgr_1
DEBUG [2018-01-23 12:39:37,581] Scheduled-8          sendBroadcast type=ao.EVENT id=196 class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:37,581] Scheduled-8          Sending ao.EVENT id=196 to mobserver
DEBUG [2018-01-23 12:39:37,581] SelfMessage          SelfMessageHandler.handle pos=42
DEBUG [2018-01-23 12:39:37,581] SelfMessage          handleSelfMessage id=196 type=ao.EVENT class=atavism.server.engine.BaseBehavior$ArrivedEventMessage
DEBUG [2018-01-23 12:39:37,581] SelfMessage          deliverMessage 196 to atavism.agis.behaviors.RadiusRoamBehavior@6c95ac38
DEBUG [2018-01-23 12:39:37,582] Scheduled-8          BaseBehavior.gotoUpdate sending ArrivedEventMessage: oid = 00000000000054cd; myLoc = (-97.68692,-34.0,-21.63609); destLoc = (-97.36651,-34.0,-20.926268)
DEBUG [2018-01-23 12:39:38,692] Scheduled-2          BasicInterpolator.run: interpolating all objects
WARN  [2018-01-23 12:39:42,587] Scheduled-2          Got next roam Point: (-97.950584,-34.0,-22.792057)
DEBUG [2018-01-23 12:39:42,587] Scheduled-2          sendBroadcast type=ao.COMMAND id=197 class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:42,587] Scheduled-2          Sending ao.COMMAND id=197 to mobserver
DEBUG [2018-01-23 12:39:42,588] SelfMessage          SelfMessageHandler.handle pos=57
DEBUG [2018-01-23 12:39:42,588] SelfMessage          handleSelfMessage id=197 type=ao.COMMAND class=atavism.server.engine.BaseBehavior$GotoCommandMessage
DEBUG [2018-01-23 12:39:42,588] SelfMessage          deliverMessage 197 to atavism.server.engine.BaseBehavior@67ec47c
DEBUG [2018-01-23 12:39:42,589] EngineDispatch-2     BaseBehavior.onMessage: command = goto; oid = 00000000000054cd; name null
DEBUG [2018-01-23 12:39:42,589] EngineDispatch-2     BaseBehavior.gotoSetup: oid = 00000000000054cd; myLoc = (-97.68692,-34.0,-21.63609); dest = (-97.950584,-34.0,-22.792057)
DEBUG [2018-01-23 12:39:42,589] EngineDispatch-2     PathServer.findPath: didn't find path because PathSearcher instance not initialized
DEBUG [2018-01-23 12:39:42,589] EngineDispatch-2     PathState: setupPathInterpolator: findPath result = Success; path.size() = 2; terrainString = TT
DEBUG [2018-01-23 12:39:42,590] EngineDispatch-2     PathState: setupPathInterpolator: pathInterpolator = [PathLinear oid = 00000000000054cd; speed = 1.6; path = [(-97.68692,-34.0,-21.63609), (-97.950584,-34.0,-22.792057)]]
